state,zip_code,county,borough,longitude,latitude,entity_name,street_number,street_name
NY,11220,Kings,Brooklyn,-74.02148179,40.6414734,6106 3RD AVENUE DELI CORP,6106,3RD AVE
NY,10452,Bronx,Bronx,-73.91863953,40.84630993,ESPERANZA SUPERMARKET LLC,107,FEATHERBED LANE
NY,11103,Queens,Queens,-73.91248545,40.76720342,AL HANAA 24/7 INC,25-32,STEINWAY ST
NY,10474,Bronx,Bronx,-73.88316313,40.81595533,ALL NATURAL PRODUCTS INC,727,DRAKE ST
NY,10458,Bronx,Bronx,-73.88280991,40.85381454,749 HAPPY DELI GROCERY CORP,749,E 187TH ST
NY,11211,Kings,Brooklyn,-73.95457828,40.70935194,LA BAMBA DELI GROCERY CORP,357,KEAP ST
NY,11221,Kings,Brooklyn,-73.92785359,40.69295312,1165 FRESH PRODUCE CORP,1165,BROADWAY
NY,10310,Richmond,Staten Island,-74.11708553,40.63256264,ANGIES UNIQUE VARIETY STORE INC,458,CARY AVE
NY,11207,Kings,Brooklyn,-73.89431416,40.66461772,BARCLAYS GOURMET DELI INC,620B,LIVONIA AVE
NY,10304,Richmond,Staten Island,-74.07594539,40.63158728,S.B.F. FISHERY INC,425,BAY ST
NY,11214,Kings,Brooklyn,-73.98938757,40.59948782,TASTY DELI SUPERMARKET INC,2381,86TH ST
NY,10002,New York,Manhattan,-73.98044534,40.71704393,SUNRISE FOOD & CANDY INC,49,COLUMBIA ST
NY,11238,Kings,Brooklyn,-73.96280856,40.67370995,WASHINGTON GOURMET DELI CORP,773,WASHINGTON AVE
NY,11206,Kings,Brooklyn,-73.94928653,40.69506997,574 MARCY DELI CORP,574,MARCY AVE
NY,10128,New York,Manhattan,-73.95805912,40.78164259,BURGANDY & WHITE MKTS INC,1211,MADISON AVE.
NY,11223,Kings,Brooklyn,-73.97846411,40.604855,BAY PARKWAY FOOD INC,320,KINGS HWY
NY,11204,Kings,Brooklyn,-73.98087734,40.61413478,3 BROS DELI & GROCERY NY CORP,6409,BAY PARKWAY
NY,10029,New York,Manhattan,-73.94769842,40.79006942,LEX & 103 INC,1629,LEXINGTON AVE
NY,11214,Kings,Brooklyn,-74.00061153,40.61408591,SUPER 77 MARKET INC,7704,NEW UTRECHT AVE
NY,11219,Kings,Brooklyn,-73.99002661,40.63684479,CENTER FRESH INC,4515,13TH AVE #4517
NY,10456,Bronx,Bronx,-73.90919958,40.82247084,161 SHADDAD INC,575,E 161 ST
NY,11219,Kings,Brooklyn,-74.00339692,40.62439133,TOMMYS MINI MARKET INC,6728,13TH AVE.
NY,10463,Bronx,Bronx,-73.90478114,40.87287063,251 GROCERY & DELI CORP,251,W KINGSBRIDGE RD
NY,10309,Richmond,Staten Island,-74.20668456,40.54288504,EVERLAND INC,655,"ROSSVILLE AVE, SUITE 204"
NY,11237,Kings,Brooklyn,-73.91076884,40.69923892,DREAMER TOBACCO SHOP AND GROCERY,300,WYCKOFF AVE
NY,11212,Kings,Brooklyn,-73.92315268,40.655893,REMSEN MEAT & PRODUCE CORP,405,REMSEN AVE
NY,11367,Queens,Queens,-73.82072884,40.72513716,FLUSHING SUPERMARKET INC,72-51,MAIN ST
NY,10302,Richmond,Staten Island,-74.13685702,40.63338956,350-2 EMPORIUM CORP,350,PORT RICHMOND AVE
NY,10451,Bronx,Bronx,-73.91242368,40.8235964,MB HALAL MARKET CORP,440,E 161ST ST #2
NY,11385,Queens,Queens,-73.88305223,40.70430096,LOPEZ JAKELY,6921,CENTRAL AVE
NY,11368,Queens,Queens,-73.86835012,40.75212215,INTERMEX PRODUCE INC,98-18,37TH AVE
NY,10458,Bronx,Bronx,-73.89771813,40.85992227,2400 C&F FOOD CORP,2400,RYER AVE
NY,11232,Kings,Brooklyn,-74.0074152,40.65602049,ENDS MEAT LLC,254,36TH ST. UNIT 38
NY,10312,Richmond,Staten Island,-74.16530779,40.54461992,24 HR MINI MART INC,3835,RICHMOND AVE
NY,10456,Bronx,Bronx,-73.89665615,40.83369408,MR GRILL DELI GROCERY CORP,1431,PROSPECT AVE
NY,10454,Bronx,Bronx,-73.91775382,40.8061708,MILLBROOK GROCERY INC,575,E 137TH ST
NY,11412,Queens,Queens,-73.75605005,40.69339457,LINDEN VARIETY STORE INC,196-27,LINDEN BLVD
NY,11207,Kings,Brooklyn,-73.89060014,40.65914996,TIRIDEV PETROLEUM INC,765,PENNSYLVANIA AVE
NY,11232,Kings,Brooklyn,-74.0074152,40.65602049,ONE GIRL COOKIES LTD,254,36TH ST UNIT 106
NY,11428,Queens,Queens,-73.74040716,40.72601148,SUPER SPRING GROCERY CORP,90-39,SPRINGFIELD BLVD
NY,11373,Queens,Queens,-73.87409961,40.74233418,90-47 CORONA MINI MARKET CORP,90-47,CORONA AVE
NY,11204,Kings,Brooklyn,-73.98950819,40.61999779,LUCKY LOTTO GOURMET DELI & GROCERY INC,6318,18TH AVE
NY,10454,Bronx,Bronx,-73.91951603,40.80786336,HURRIKANE ENTERPRISES UNLIMITED LLC,499,E 138TH ST
NY,11374,Queens,Queens,-73.85664672,40.73246001,ANW DELI & FRUIT LLC,99-08,63RD RD
NY,10452,Bronx,Bronx,-73.92329023,40.83601721,SHAKESPEARE DELI & GROCERY INC,1174,SHAKESPEARE AVE
NY,11203,Kings,Brooklyn,-73.92914088,40.64199279,UNITED DELI & GRILL CORP,1249,UTICA AVE
NY,10002,New York,Manhattan,-73.99479541,40.71356422,HAPPY JT TRADING INC,71-73,EAST BROADWAY
NY,10468,Bronx,Bronx,-73.89829095,40.8617533,PARGO FISH MARKET INC,155,E 188TH ST
NY,11224,Kings,Brooklyn,-73.99414916,40.57547476,YAFRANNY DELI CORP,2728,MERMAID AVE
NY,10468,Bronx,Bronx,-73.90243966,40.86892171,123 MEAT FRUIT & VEGETABLE CORP,123,W KINGSBRIDGE RD
NY,11224,Kings,Brooklyn,-73.97616445,40.57789524,MV QUICK FOOD CORP,2875,W 8TH ST
NY,10467,Bronx,Bronx,-73.85691268,40.88263002,MAN BRONXWOOD DELI CORP,871,E 220TH ST
NY,11434,Queens,Queens,-73.79164892,40.67955168,118-07 ALEXANDER DELI GROCERY CORP,118-07,SUTPHIN BLVD
NY,11432,Queens,Queens,-73.79998145,40.72276152,CUSTOM CAKES NYC INC,80-05,168TH ST
NY,11249,Kings,Brooklyn,-73.96221034,40.71958834,NORTH SIDE DELI 1 CORP,48,N 6TH ST
NY,11234,Kings,Brooklyn,-73.92617084,40.61913027,AVENUE N DELI CORPORATION,5017,AVENUE N
NY,11218,Kings,Brooklyn,-73.99020405,40.64316801,DOMINGA A YAT DE LEON,3823,FORT HAMILTON PKWY
NY,11375,Queens,Queens,-73.85040564,40.73413777,NS BETHEL FARM INC,63-28,108TH ST
NY,11218,Kings,Brooklyn,-73.9796711,40.64294681,468 DELI & GRILL INC,468,MCDONALD AVE
NY,10025,New York,Manhattan,-73.968091,40.79749264,844 DELI GROCERY INC,844,AMSTERDAM AVE
NY,11105,Queens,Queens,-73.91805875,40.78149745,MARUTI 1859 CORP,18-59,DITMARS BLVD
NY,11214,Kings,Brooklyn,-73.99005603,40.59947458,BERITOS II DELI & GROCERY CORP,2364,86TH ST
NY,10019,New York,Manhattan,-73.98264073,40.76836402,LMC 49TH INC,10,"COLUMBUS CIRCLE, SPACE K2A"
NY,11236,Kings,Brooklyn,-73.89664517,40.63764924,NEW MEDWAY FOOD MART CORP,9502,AVENUE L
NY,11214,Kings,Brooklyn,-74.00620754,40.6040798,MGM NY ASSOCIATES INC,1769,BATH AVE
NY,10001,New York,Manhattan,-73.9952088,40.74502402,ITO INC,250,7TH AVE
NY,11236,Kings,Brooklyn,-73.89663712,40.63484747,B-QUICK CORP I,9202,AVENUE M
NY,11432,Queens,Queens,-73.79454043,40.71026272,ITTADI SUPERMARKET LLC,168-07,HILLSIDE AVE
NY,10314,Richmond,Staten Island,-74.17685026,40.60101903,STATEN ISLAND BAGEL CAFE INC,3579,VICTORY BLVD
NY,11385,Queens,Queens,-73.9051787,40.71064896,FOREST FRESH DELI GROCERY CORP,63-02,FOREST AVE
NY,11212,Kings,Brooklyn,-73.91605313,40.65549134,NEW HAPPINESS FRUITS & VEGETABLES INC,9513,CHURCH AVE
NY,10459,Bronx,Bronx,-73.90158806,40.8202586,GUERRERO BARAQUIEL,857,PROSPECT AVE
NY,11385,Queens,Queens,-73.90759746,40.70263288,LUNA FRUIT & GROCERY CORP,704,SENECA AVE
NY,10033,New York,Manhattan,-73.93887026,40.85134067,UPTOWN FOOD CENTER CORP,91B,PINEHURST AVE
NY,10453,Bronx,Bronx,-73.90312563,40.85352881,KARINA ENTERPRISES INC,2075,GRAND CONCOURSE
NY,10466,Bronx,Bronx,-73.85789487,40.89207613,NEW WORLD DELI GROCERY CORP,4150,WHITE PLAINS RD
NY,10458,Bronx,Bronx,-73.89333155,40.86008593,WEBSTER AVE GOURMET DELI CORP,375,E 188TH STREET
NY,11366,Queens,Queens,-73.7914066,40.72606026,NEW EMPIRE DELI & GROCERY CORP,176-57,UNION TPK
NY,11223,Kings,Brooklyn,-73.97662177,40.59648488,GENESIS DISCOUNT DELI & G INC,204,AVENUE U
NY,10128,New York,Manhattan,-73.95308949,40.7797474,WHOLE FOODS MARKET GROUP INC,1551,3RD AVE
NY,10029,New York,Manhattan,-73.93869977,40.79722957,VAQUERO DELI GROCERY CORP,234,EAST 116TH ST
NY,11237,Kings,Brooklyn,-73.91363168,40.69957462,MERINDAS DELI & GRILL CORP,1543,MYRTLE AVE
NY,11415,Queens,Queens,-73.83416252,40.7069442,METROPOLITAN EUROFOOD INC,118-29,METROPOLITAN AVE
NY,11435,Queens,Queens,-73.81179826,40.70611347,87TH ROAD MINI MARKET INC,144-03,87TH RD
NY,10040,New York,Manhattan,-73.93150198,40.85846876,LAI LAI MINI MART & DISCOUNT INC,4520,BROADWAY
NY,11416,Queens,Queens,-73.85403727,40.68649332,J S ATLANTIC DELI GROCERY INC,87-20,ATLANTIC AVE
NY,11207,Kings,Brooklyn,-73.89938295,40.67920948,WELLSPRING OF BROOKLYN INC,32,HIGHLAND BLVD
NY,11229,Kings,Brooklyn,-73.95837922,40.59850068,L & J SUPERMARKET II INC,1252,AVENUE U
NY,10472,Bronx,Bronx,-73.86196311,40.83080018,AFTAB GROCERY & HALAL MEAT INC,1209,WHITE PLAINS RD
NY,11226,Kings,Brooklyn,-73.96171505,40.63617763,1624 SMOKE SHOP CORP,1624,NEWKIRK AVE
NY,11215,Kings,Brooklyn,-73.99093652,40.66364271,SKYLIGHT HOLDINGS 2 INC,617,5TH AVE
NY,11231,Kings,Brooklyn,-74.00321246,40.68374629,CARROLL GARDEN DELI GROCERY INC,245,COLUMBIA ST
NY,11206,Kings,Brooklyn,-73.93604371,40.70886931,CITY OF SAINTS COFFEE ROASTER LLC,297,MESEROLE ST
NY,11385,Queens,Queens,-73.90432366,40.70393585,NEW BEGINNING 1883 CORP,1881-1883,MADISON ST
NY,10455,Bronx,Bronx,-73.90454251,40.81267419,AMBER DELI GROCERY CORP,565,PROSPECT AVE
NY,10458,Bronx,Bronx,-73.89755946,40.85870601,YOUR CHOICE DELI GROCERY CORP,2363,VALENTINE AVE
NY,10467,Bronx,Bronx,-73.87638435,40.87565122,FRUIT MARKET OF KINGS LLC,31-26,PERRY AVE
NY,11368,Queens,Queens,-73.86830017,40.74581984,GRANDE MUNDO LLC,42-16,JUNCTION BLVD
NY,10002,New York,Manhattan,-73.99434312,40.71385533,XIU FENG LIN,88,"EAST BROADWAY, STORE#143B"
NY,11218,Kings,Brooklyn,-73.97550303,40.6516886,NEW BLONDIE FOOD CORP,607,GREENWOOD AVE
NY,11377,Queens,Queens,-73.90798948,40.75721525,31ST AVE DELI CORP,50-27,31ST AVE
NY,10027,New York,Manhattan,-73.94997742,40.80645439,ALI 2023 DELI & GROCERY LLC,2023,SEVENTH AVE
NY,11385,Queens,Queens,-73.91056868,40.71327957,STANLEYS FOODS INC,54-01,METROPOLITAN AVE
NY,11221,Kings,Brooklyn,-73.93335899,40.68882797,EASY STUYVESANT DELI CORP,186,STUYVESANT AVE
NY,10468,Bronx,Bronx,-73.90145864,40.87491293,2891 FOOD CORP,2891,SEDGWICK AVE
NY,10026,New York,Manhattan,-73.95008518,40.79730693,9-11 DELI CORP,9,W 110TH ST
NY,10451,Bronx,Bronx,-73.92197746,40.82559066,SAL 845 INC,845,CONCOURSE VILLAGE WEST
NY,11229,Kings,Brooklyn,-73.94335776,40.6072599,2924 MINI MART CORP,2924,AVENUE R.
NY,11221,Kings,Brooklyn,-73.9180217,40.69389646,BANDERAS FOOD CORP,388,CENTRAL AVE
NY,11205,Kings,Brooklyn,-73.97051253,40.69327796,385 MYRTLE AVENUE INC,385,MYRTLE AVE
NY,11236,Kings,Brooklyn,-73.92034986,40.65282811,560 GROCERY & FOOD CORP,560,REMSEN AVE. STORE #3
NY,11416,Queens,Queens,-73.85987736,40.68019226,77 GOURMET DELI INC,77-20,101 AVENUE
NY,11221,Kings,Brooklyn,-73.92378074,40.68752815,SUNRISE EXPRESS DELI INC,72,RALPH AVE
NY,11219,Kings,Brooklyn,-73.99984626,40.62434679,LUCKY SUNSHINE GROCERY INC,6514,14TH AVE
NY,10453,Bronx,Bronx,-73.9055558,40.85300297,SP BRONX INC,104,E BURNSIDE AVE
NY,11225,Kings,Brooklyn,-73.96121398,40.66650034,ES WHOLESOME FOODS OF BROOKLYN,98,MONTGOMERY ST
NY,11372,Queens,Queens,-73.89248766,40.74826166,MAHI GROCERY INC,37-19,73RD ST
NY,11220,Kings,Brooklyn,-74.00058043,40.64393349,LONG FA MARKET INC,4423,8TH AVE
NY,10467,Bronx,Bronx,-73.86599623,40.8774267,EXPRESS CONVENIENCE STATIONARY CORP,3500,WHITE PLAINS RD
NY,11236,Kings,Brooklyn,-73.90245718,40.63389365,CANARSIE ONE STOP MARKET CORP,8702,AVENUE L
NY,11235,Kings,Brooklyn,-73.94921831,40.58890064,MIMINO INTERNATIONAL FOOD INC,2969,OCEAN AVE
NY,11209,Kings,Brooklyn,-74.02761131,40.63231064,M PERRICONE LLC,7324,THIRD AVE
NY,10312,Richmond,Staten Island,-74.19250824,40.53249663,WOODROW BAGELS INC,896,HUGUENOT AVE.
NY,11218,Kings,Brooklyn,-73.9699983,40.6441316,MILAN & NILU CONVENIENCE CORP,547,CONEY ISLAND AVE
NY,10305,Richmond,Staten Island,-74.06645372,40.61417149,S&T FOOD LLC,1190,BAY ST
NY,10019,New York,Manhattan,-73.99123578,40.76514922,STOP ONE FOOD MARKET INC,748,10TH AVE
NY,11101,Queens,Queens,-73.93523235,40.73602798,NEW MIDTOWN DELI & GROCERY INC,35-02,BRADLEY AVE
NY,10304,Richmond,Staten Island,-74.07196977,40.62154295,ANSARI AFZAL ALI,858,BAY ST
NY,11373,Queens,Queens,-73.88407231,40.73346173,LOLAS GROCERY STORE INC,8311,GRAND AVE
NY,11233,Kings,Brooklyn,-73.908136,40.68050059,FAMILY DOLLAR STORES OF NEW YORK LLC,294-304,MACDOUGAL ST
NY,10467,Bronx,Bronx,-73.87543937,40.87221978,FAMILY DOLLAR STORES OF NEW YORK LLC,3150,WEBSTER AVE
NY,11102,Queens,Queens,-73.91875998,40.77038594,BEST CHOICE CONVENIENCE INC,30-03,ASTORIA BLVD
NY,11369,Queens,Queens,-73.87264627,40.76049584,J CH - DELI GROCERY INC,96-04,31ST AVE
NY,11208,Kings,Brooklyn,-73.86864417,40.66839362,DOLLAR TREE STORES INC,2596,LINDEN BLVD
NY,11212,Kings,Brooklyn,-73.90899288,40.66874506,DOLLAR TREE STORES INC,39,BELMONT AVE
NY,11226,Kings,Brooklyn,-73.9567647,40.6503749,DOLLAR TREE STORES INC,2244,CHURCH AVE
NY,11221,Kings,Brooklyn,-73.92684055,40.68607221,PATCHEN DELI GROCERY CORP,156,PATCHEN AVE
NY,11221,Kings,Brooklyn,-73.911602,40.69510983,MILAGRO GROCERY CORP,665,KNICKERBOCKER AVE
NY,10474,Bronx,Bronx,-73.87643464,40.80423119,MEADE DIGITAL ENTERPRISES CORP,800,FOOD CENTER DRIVE UNIT 3-4
NY,11365,Queens,Queens,-73.80478395,40.73251696,FAMILY CREATION LLC,69-21,164 ST #4
NY,11232,Kings,Brooklyn,-74.00480005,40.65061303,LOS CASTILLO MEAT GROC DELI CORP,4006,5TH AVE
NY,11229,Kings,Brooklyn,-73.95393698,40.61040856,SEVEN DAY CONVENIENCE INC,1924,KINGS HWY
NY,10462,Bronx,Bronx,-73.85367362,40.83615219,POSHORA MARKET CORP,2142 & 2144,STARLING AVE
NY,11237,Kings,Brooklyn,-73.91859569,40.69679694,ACOSTA GROCERY STORE CORP,313,WILSON AVE
NY,10456,Bronx,Bronx,-73.90292011,40.82670018,735 SUPERMARKET CORP,735,E 166TH ST
NY,11231,Kings,Brooklyn,-74.000277,40.68201776,NEW CARROLL GROCERY & DELI CORP,142,CARROLL ST
NY,11235,Kings,Brooklyn,-73.94469132,40.58387946,BEST EMMONS BAGEL INC,2253,EMMONS AVE
NY,11215,Kings,Brooklyn,-73.98857302,40.66668969,520 FIFTH AVENUE FOOD INC,520,5TH AVE.
NY,11207,Kings,Brooklyn,-73.88599889,40.67941916,EL CONUQUITO CORP,2946,FULTON ST
NY,11434,Queens,Queens,-73.78531153,40.68895659,ANMOL FOOD MART INC,163-02,LINDEN BLVD
NY,10460,Bronx,Bronx,-73.88846401,40.83551702,FOS MINI MARKET INC,920,EAST 173RD ST
NY,10460,Bronx,Bronx,-73.88825471,40.83584446,CITYS BEST DELI GROCERY CORP,1660,SOUTERN BLVD
NY,10025,New York,Manhattan,-73.96456415,40.80231936,109 SPICY GOURMET DELI INC,990,AMSTERDAM AVE
NY,11204,Kings,Brooklyn,-73.984169,40.61795915,YOU JIA GROCERY INC,6209,20TH AVE
NY,10013,New York,Manhattan,-73.99935349,40.71606677,HAI CANG TRADING INC,71,MULBERRY ST
NY,11378,Queens,Queens,-73.90191101,40.71671829,E&E SOPHIA FARMS CORP,60-08,FRESH POND RD
NY,11378,Queens,Queens,-73.90462382,40.72318099,BABKA BAKERS INC,60-45,MASPETH AVE
NY,11214,Kings,Brooklyn,-73.9936962,40.60166959,AB MINI MART INC,2204,86TH ST
NY,10009,New York,Manhattan,-73.981738,40.72827484,MEIR & COMPANY INC,170,AVENUE A
NY,10019,New York,Manhattan,-73.99140124,40.76768261,MERCEDES HOUSE MARKET CORP,550,W 54TH ST
NY,10456,Bronx,Bronx,-73.911026,40.83789731,LA FAMILIA DELI MARKET CORP,281,EAST 170TH ST
NY,10010,New York,Manhattan,-73.9781953,40.73629054,FOODMOOD LLC,400,E 23RD ST
NY,10033,New York,Manhattan,-73.93171429,40.84833731,181 PARK DELI CORP,508,W 181ST ST
NY,11209,Kings,Brooklyn,-74.02981106,40.62695766,8102 FOOD CORP,8102,3RD AVE
NY,10309,Richmond,Staten Island,-74.2320585,40.51731713,VALLEY GAS INC,6937,AMBOY RD
NY,11373,Queens,Queens,-73.87271592,40.74235547,NEW TOWN MARKET INC,91-24,CORONA AVE
NY,10453,Bronx,Bronx,-73.91637407,40.84836103,HAMIR FOOD&DISCOUNT INC,1673-1679,MACOMBS RD
NY,10029,New York,Manhattan,-73.94911823,40.7885937,LEXINGTON HEALTHCARE INC,1570,LEXINGTON AVE
NY,10307,Richmond,Staten Island,-74.24714082,40.50948948,PACOS DELI & GROCERY CORP THE,235,MAIN ST
NY,10314,Richmond,Staten Island,-74.13708199,40.61196755,2210 PIZZA CORP,2216,VICTORY BLVD
NY,11209,Kings,Brooklyn,-74.02789269,40.63163904,7414 3RD AVE MEAT LLC,7414,3RD AVE
NY,10457,Bronx,Bronx,-73.90506294,40.84922968,FRESH FISH MARKET INC,217,E TREMONT AVE
NY,11368,Queens,Queens,-73.86615197,40.75773824,GR 109 GROCERY CORP,102-09,NORTHERN BLVD
NY,10467,Bronx,Bronx,-73.87909438,40.87334304,QUALITY 99 CENTS STORE INC,286,E 204TH ST
NY,11223,Kings,Brooklyn,-73.98113835,40.60098562,ADAMS DELI ON THE CORNER II CORP,121,AVENUE S
NY,10035,New York,Manhattan,-73.93444671,40.79679526,FIRST AVE & 117TH ST INC,2276,1ST AVE
NY,11208,Kings,Brooklyn,-73.87278633,40.6836078,LA NUEVA PALMA MEAT MARKET CORP,3329,FULTON ST
NY,11368,Queens,Queens,-73.86857317,40.74698291,MONTEROS DELI MINI MARKET CORP,4118,JUNCTION BLVD
NY,10301,Richmond,Staten Island,-74.09887266,40.61169805,1490 MEAT CORP,1490,CLOVE RD
NY,10312,Richmond,Staten Island,-74.1588684,40.54567592,BAGELS R US INC,4300,AMBOY RD
NY,11214,Kings,Brooklyn,-74.00890114,40.60538868,JAZMINS SPANISH AMERICAN FOOD INC,1656,BATH  AVE
NY,11432,Queens,Queens,-73.79780149,40.70708971,FAHMAN FAMOUS DELI INC,163-10,89TH AVE
NY,11229,Kings,Brooklyn,-73.95387261,40.61043119,AAA PHARMACY AND MEDICAL SUPPLY INC,1926,KINGS HWY
NY,11237,Kings,Brooklyn,-73.91255569,40.70372789,BLEECKER DELI & GRILL INC,442,BLEECKER AVE
NY,11691,Queens,Queens,-73.76127156,40.5997231,R&R FOOD STORES INC,552,BEACH 25TH ST
NY,11103,Queens,Queens,-73.91533899,40.76641091,GEORGES DELI INC,36-19,28TH AVE
NY,11215,Kings,Brooklyn,-73.98311942,40.67322372,J A C CANGEMI CORP,312,5TH AVE
NY,11372,Queens,Queens,-73.89306798,40.75095182,MOONLIGHT FOOD CORP,35-64,73RD ST
NY,10012,New York,Manhattan,-73.99655259,40.72098686,SHRIJIKRUPA CORP,188,MULBERRY STREET
NY,11205,Kings,Brooklyn,-73.95498916,40.69685653,SCHWARTZ DELIGHT INC,520,PARK AVE
NY,11230,Kings,Brooklyn,-73.95654677,40.61853142,SKY BREAD LLC,1817,AVE M
NY,11237,Kings,Brooklyn,-73.9122122,40.70030535,ESPUMA DELI GROCERY CORP,305,WYCKOFF AVE
NY,10455,Bronx,Bronx,-73.90620447,40.81249151,SHIRLEYN MINI MARKET CORP,808,EAST 149TH ST
NY,11368,Queens,Queens,-73.85807827,40.74187502,SAN MIGUEL DELI GROCERY INC,51-29,103RD ST
NY,10026,New York,Manhattan,-73.95462866,40.80429359,ADJA KHADY FOOD DISTRIBUTORS INC,251,W 116 ST
NY,11223,Kings,Brooklyn,-73.97293482,40.60413793,KINGS 99 CENTS & UP INC,464,KINGS HWY
NY,10011,New York,Manhattan,-73.99735574,40.73635479,DAINOBU USA INC,498,AVE OF THE AMERICAS
NY,11228,Kings,Brooklyn,-73.99850658,40.62031153,H & S DELI AND SMOKE SHOP LLC,6901,NEW UTRECHT AVE
NY,11417,Queens,Queens,-73.83916191,40.68025529,ROCKAWAY 100 INC,100-07,ROCKAWAY BLVD
NY,10462,Bronx,Bronx,-73.86327217,40.83783528,1890 DELI GROCERY CORP,1890,ARCHER ST.
NY,11223,Kings,Brooklyn,-73.97359925,40.59030498,FRUITS AND VEGETABLES BROTHERS INC,249,AVENUE X
NY,10456,Bronx,Bronx,-73.90823818,40.8351444,BARAKA AFRICAN MARKET CORP,1345,WEBSTER AVE
NY,11212,Kings,Brooklyn,-73.90212157,40.6657686,GOOD LUCK PHARMACY INC,364,JUNIUS ST
NY,11221,Kings,Brooklyn,-73.92976014,40.68574829,MAJESTY DELI & GROCERY INC,220,MALCOLM X BLVD
NY,11411,Queens,Queens,-73.73529772,40.69349459,MILORD JOSEPH,225-14,LINDEN BLVD
NY,11221,Kings,Brooklyn,-73.92807395,40.69989091,BUSHWICK BAKERY CORP,127,CENTRAL AVE
NY,10027,New York,Manhattan,-73.94260264,40.8062736,CASA BONITA GOURMET DELI INC,2,WEST 125TH ST
NY,11232,Kings,Brooklyn,-73.99984156,40.64504707,BARTOLOME GROCERY AND DELI CORP,4302,8TH AVE
NY,11226,Kings,Brooklyn,-73.9525507,40.6486932,TEYITO DELI & GROCERY CORP,2606,SYNDER AVENUE
NY,11220,Kings,Brooklyn,-74.00934505,40.64585714,5TH AVE GROCERY INC,4809,5TH AVE
NY,11238,Kings,Brooklyn,-73.96325137,40.67428688,WASHINGTON COFFEE & NEWS INC,790,WASHINGTON AVE
NY,10458,Bronx,Bronx,-73.89233393,40.8610185,2489 GROCERY INC,2489,WEBSTER AVE
NY,11226,Kings,Brooklyn,-73.95136583,40.64441688,EL DUENDE GROCERY CORP,1053,ROGERS AVE
NY,11207,Kings,Brooklyn,-73.91547461,40.68590834,CATHYS GREEN GOLD INC,1569,BROADWAY
NY,11377,Queens,Queens,-73.89623906,40.73543445,PEREZ TOMAS,50-58,69TH ST
NY,11358,Queens,Queens,-73.78854477,40.76505371,DOLLAR TREE STORES INC,34-45,FRANCIS LEWIS BLVD
NY,11224,Kings,Brooklyn,-73.97609664,40.57861961,DOLLAR TREE STORES INC,2847,W 8TH ST
NY,11355,Queens,Queens,-73.83007056,40.75784829,DC FLUSHING MARKET INC,133-54,41ST AVE
NY,10003,New York,Manhattan,-73.99528097,40.73081431,AJBP CORP,1,UNIVERSITY PLACE
NY,11385,Queens,Queens,-73.8823655,40.70193819,MASPETH BAKERY INC,69-11,MYRTLE AVE
NY,11378,Queens,Queens,-73.90414853,40.72194293,MASPETH BAKERY INC,61-02,GRAND AVE
NY,11210,Kings,Brooklyn,-73.9407582,40.62606047,36TH FOOD & GRILL INC,1792,FLATBUSH AVE.
NY,11218,Kings,Brooklyn,-73.98332838,40.63907714,ROYAL FRUIT GARDEN INC,1419,39TH ST
NY,11218,Kings,Brooklyn,-73.98509587,40.64198822,MIXTECA DELI CORP,3620,13TH AVE
NY,11213,Kings,Brooklyn,-73.93760099,40.67987111,HELLO DELI GROCERY CORP,1591,FULTON ST
NY,10302,Richmond,Staten Island,-74.13625612,40.63356994,BEST FOOD CORP OF NY,331-332,PORT RICHMOND AVE
NY,11205,Kings,Brooklyn,-73.97053298,40.69747918,11 VANDERBILT ROASTERY LLC,11,VANDERBILT AVE
NY,10012,New York,Manhattan,-73.99545087,40.72140239,STICK WITH ME LLC,202,MOTT ST
NY,11104,Queens,Queens,-73.9250164,40.74197447,ARSIS PATESERIA CORP,39-39,47TH AVE
NY,10002,New York,Manhattan,-73.99537334,40.7135149,CHANG SHUN MARKET INC,57,E BROADWAY
NY,10459,Bronx,Bronx,-73.88831163,40.82849696,ANDREAS DELI GROCERY CORP,1182,WEST FARM RD
NY,11368,Queens,Queens,-73.85819503,40.74387742,CORONA FLOWERS INC,104-14,CORONA AVE
NY,10469,Bronx,Bronx,-73.84439431,40.87849204,ALI BABA DELI GROCERY CORP,3565,BOSTON RD
NY,10459,Bronx,Bronx,-73.89857786,40.83188539,KAHO INTERNATIONAL MARKET CORP,741,JENNINGS ST
NY,10451,Bronx,Bronx,-73.91475435,40.82214495,KONATEH MUSTAPHA,776,MELROSE AVE
NY,11105,Queens,Queens,-73.90963393,40.77011013,OLD FASHION BUTCHER SHOP INC,23-50,STEINWAY ST
NY,11377,Queens,Queens,-73.90239213,40.74582805,HF DOLLAR & UP FRUIT & VEGETABLE INC,61-27,ROOSEVELT AVE
NY,11435,Queens,Queens,-73.8126849,40.70507126,143 ST DELI & DICOUNT CORP,143-01,HILLSIDE AVE
NY,11104,Queens,Queens,-73.92510491,40.74719053,MM PETROLEUM INC,39-04,SKILLMAN AVE
NY,10467,Bronx,Bronx,-73.87950518,40.87650218,3226 EXPRESS DELI CORP,3226,BAINBRIDGE AVE
NY,10456,Bronx,Bronx,-73.90108372,40.83120901,AV FOOD CORP,630,E 169TH ST
NY,11208,Kings,Brooklyn,-73.87606072,40.67751542,LIBERTY DELI INC I,909,LIBERTY AVE
